Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,HumanDevIndex,GovtType,HospitalBeds,Continent,PopDensity,AvgMarchTemp,Lockdown,Population,ScaledCases,ScaledFatalities
18743,,Paraguay,3/4/2020,0,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",0,0
18744,,Paraguay,3/5/2020,0,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",0,0
18745,,Paraguay,3/6/2020,0,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",0,0
18746,,Paraguay,3/7/2020,0,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",0,0
18747,,Paraguay,3/8/2020,1,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.40203E-07,0
18748,,Paraguay,3/9/2020,1,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.40203E-07,0
18749,,Paraguay,3/10/2020,1,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.40203E-07,0
18750,,Paraguay,3/11/2020,5,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",7.01013E-07,0
18751,,Paraguay,3/12/2020,5,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",7.01013E-07,0
18752,,Paraguay,3/13/2020,6,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",8.41215E-07,0
18753,,Paraguay,3/14/2020,6,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",8.41215E-07,0
18754,,Paraguay,3/15/2020,6,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",8.41215E-07,0
18755,,Paraguay,3/16/2020,8,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.12162E-06,0
18756,,Paraguay,3/17/2020,9,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.26182E-06,0
18757,,Paraguay,3/18/2020,11,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.54223E-06,0
18758,,Paraguay,3/19/2020,11,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.54223E-06,0
18759,,Paraguay,3/20/2020,13,0,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",1.82263E-06,0
18760,,Paraguay,3/21/2020,18,1,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",2.52365E-06,1.40203E-07
18761,,Paraguay,3/22/2020,22,1,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",3.08446E-06,1.40203E-07
18762,,Paraguay,3/23/2020,22,1,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",3.08446E-06,1.40203E-07
18763,,Paraguay,3/24/2020,27,2,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",3.78547E-06,2.80405E-07
18764,,Paraguay,3/25/2020,37,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",5.18749E-06,4.20608E-07
18765,,Paraguay,3/26/2020,41,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",5.7483E-06,4.20608E-07
18766,,Paraguay,3/27/2020,52,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",7.29053E-06,4.20608E-07
18767,,Paraguay,3/28/2020,56,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",7.85134E-06,4.20608E-07
18768,,Paraguay,3/29/2020,59,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",8.27195E-06,4.20608E-07
18769,,Paraguay,3/30/2020,64,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",8.97296E-06,4.20608E-07
18770,,Paraguay,3/31/2020,65,3,0.724,Presidential Republic,1.3,South America,17.95,77.5,yes,"7,132,538",9.11317E-06,4.20608E-07
18801,,Peru,1/22/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18802,,Peru,1/23/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18803,,Peru,1/24/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18804,,Peru,1/25/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18805,,Peru,1/26/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18806,,Peru,1/27/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18807,,Peru,1/28/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18808,,Peru,1/29/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18809,,Peru,1/30/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18810,,Peru,1/31/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18811,,Peru,2/1/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18812,,Peru,2/2/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18813,,Peru,2/3/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18814,,Peru,2/4/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18815,,Peru,2/5/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18816,,Peru,2/6/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18817,,Peru,2/7/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18818,,Peru,2/8/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18819,,Peru,2/9/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18820,,Peru,2/10/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18821,,Peru,2/11/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18822,,Peru,2/12/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18823,,Peru,2/13/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18824,,Peru,2/14/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18825,,Peru,2/15/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18826,,Peru,2/16/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18827,,Peru,2/17/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18828,,Peru,2/18/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18829,,Peru,2/19/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18830,,Peru,2/20/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18831,,Peru,2/21/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18832,,Peru,2/22/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18833,,Peru,2/23/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18834,,Peru,2/24/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18835,,Peru,2/25/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18836,,Peru,2/26/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18837,,Peru,2/27/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18838,,Peru,2/28/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18839,,Peru,2/29/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18840,,Peru,3/1/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18841,,Peru,3/2/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18842,,Peru,3/3/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18843,,Peru,3/4/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18844,,Peru,3/5/2020,0,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",0,0
18845,,Peru,3/6/2020,1,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.03289E-08,0
18846,,Peru,3/7/2020,1,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.03289E-08,0
18847,,Peru,3/8/2020,6,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.81973E-07,0
18848,,Peru,3/9/2020,7,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",2.12302E-07,0
18849,,Peru,3/10/2020,11,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.33618E-07,0
18850,,Peru,3/11/2020,11,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.33618E-07,0
18851,,Peru,3/12/2020,15,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",4.54933E-07,0
18852,,Peru,3/13/2020,28,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",8.49209E-07,0
18853,,Peru,3/14/2020,38,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.1525E-06,0
18854,,Peru,3/15/2020,43,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.30414E-06,0
18855,,Peru,3/16/2020,86,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",2.60829E-06,0
18856,,Peru,3/17/2020,117,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.54848E-06,0
18857,,Peru,3/18/2020,145,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",4.39769E-06,0
18858,,Peru,3/19/2020,234,0,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",7.09696E-06,0
18859,,Peru,3/20/2020,234,3,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",7.09696E-06,9.09867E-08
18860,,Peru,3/21/2020,318,5,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",9.64459E-06,1.51644E-07
18861,,Peru,3/22/2020,363,5,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.10094E-05,1.51644E-07
18862,,Peru,3/23/2020,395,5,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.19799E-05,1.51644E-07
18863,,Peru,3/24/2020,416,7,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.26168E-05,2.12302E-07
18864,,Peru,3/25/2020,480,9,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.45579E-05,2.7296E-07
18865,,Peru,3/26/2020,580,9,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.75908E-05,2.7296E-07
18866,,Peru,3/27/2020,635,11,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",1.92589E-05,3.33618E-07
18867,,Peru,3/28/2020,671,16,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",2.03507E-05,4.85262E-07
18868,,Peru,3/29/2020,852,18,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",2.58402E-05,5.4592E-07
18869,,Peru,3/30/2020,950,24,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",2.88125E-05,7.27894E-07
18870,,Peru,3/31/2020,1065,30,0.759,Presidential Republic,1.6,South America,25.76,63.6,yes,"32,971,854",3.23003E-05,9.09867E-07
18901,,Philippines,1/22/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18902,,Philippines,1/23/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18903,,Philippines,1/24/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18904,,Philippines,1/25/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18905,,Philippines,1/26/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18906,,Philippines,1/27/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18907,,Philippines,1/28/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18908,,Philippines,1/29/2020,0,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",0,0
18909,,Philippines,1/30/2020,1,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",9.12566E-09,0
18910,,Philippines,1/31/2020,1,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",9.12566E-09,0
18911,,Philippines,2/1/2020,1,0,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",9.12566E-09,0
18912,,Philippines,2/2/2020,2,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-08,9.12566E-09
18913,,Philippines,2/3/2020,2,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-08,9.12566E-09
18914,,Philippines,2/4/2020,2,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-08,9.12566E-09
18915,,Philippines,2/5/2020,2,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-08,9.12566E-09
18916,,Philippines,2/6/2020,2,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-08,9.12566E-09
18917,,Philippines,2/7/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18918,,Philippines,2/8/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18919,,Philippines,2/9/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18920,,Philippines,2/10/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18921,,Philippines,2/11/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18922,,Philippines,2/12/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18923,,Philippines,2/13/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18924,,Philippines,2/14/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18925,,Philippines,2/15/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18926,,Philippines,2/16/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18927,,Philippines,2/17/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18928,,Philippines,2/18/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18929,,Philippines,2/19/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18930,,Philippines,2/20/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18931,,Philippines,2/21/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18932,,Philippines,2/22/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18933,,Philippines,2/23/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18934,,Philippines,2/24/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18935,,Philippines,2/25/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18936,,Philippines,2/26/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18937,,Philippines,2/27/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18938,,Philippines,2/28/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18939,,Philippines,2/29/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18940,,Philippines,3/1/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18941,,Philippines,3/2/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18942,,Philippines,3/3/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18943,,Philippines,3/4/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18944,,Philippines,3/5/2020,3,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.7377E-08,9.12566E-09
18945,,Philippines,3/6/2020,5,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",4.56283E-08,9.12566E-09
18946,,Philippines,3/7/2020,6,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",5.4754E-08,9.12566E-09
18947,,Philippines,3/8/2020,10,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",9.12566E-08,9.12566E-09
18948,,Philippines,3/9/2020,20,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.82513E-07,9.12566E-09
18949,,Philippines,3/10/2020,33,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",3.01147E-07,9.12566E-09
18950,,Philippines,3/11/2020,49,1,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",4.47157E-07,9.12566E-09
18951,,Philippines,3/12/2020,52,2,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",4.74534E-07,1.82513E-08
18952,,Philippines,3/13/2020,64,5,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",5.84042E-07,4.56283E-08
18953,,Philippines,3/14/2020,111,8,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.01295E-06,7.30053E-08
18954,,Philippines,3/15/2020,140,11,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.27759E-06,1.00382E-07
18955,,Philippines,3/16/2020,142,12,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.29584E-06,1.09508E-07
18956,,Philippines,3/17/2020,187,12,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.7065E-06,1.09508E-07
18957,,Philippines,3/18/2020,202,19,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.84338E-06,1.73388E-07
18958,,Philippines,3/19/2020,217,17,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.98027E-06,1.55136E-07
18959,,Philippines,3/20/2020,230,18,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.0989E-06,1.64262E-07
18960,,Philippines,3/21/2020,307,19,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",2.80158E-06,1.73388E-07
18961,,Philippines,3/22/2020,380,25,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",3.46775E-06,2.28142E-07
18962,,Philippines,3/23/2020,462,33,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",4.21606E-06,3.01147E-07
18963,,Philippines,3/24/2020,552,35,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",5.03737E-06,3.19398E-07
18964,,Philippines,3/25/2020,636,38,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",5.80392E-06,3.46775E-07
18965,,Philippines,3/26/2020,707,45,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",6.45184E-06,4.10655E-07
18966,,Philippines,3/27/2020,803,54,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",7.32791E-06,4.92786E-07
18967,,Philippines,3/28/2020,1075,68,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",9.81009E-06,6.20545E-07
18968,,Philippines,3/29/2020,1418,71,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.29402E-05,6.47922E-07
18969,,Philippines,3/30/2020,1546,78,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.41083E-05,7.11802E-07
18970,,Philippines,3/31/2020,2084,88,0.712,Presidential Republic,1,Asia,367.5,79.6,yes,"109,581,078",1.90179E-05,8.03058E-07
19001,,Poland,1/22/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19002,,Poland,1/23/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19003,,Poland,1/24/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19004,,Poland,1/25/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19005,,Poland,1/26/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19006,,Poland,1/27/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19007,,Poland,1/28/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19008,,Poland,1/29/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19009,,Poland,1/30/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19010,,Poland,1/31/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19011,,Poland,2/1/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19012,,Poland,2/2/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19013,,Poland,2/3/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19014,,Poland,2/4/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19015,,Poland,2/5/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19016,,Poland,2/6/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19017,,Poland,2/7/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19018,,Poland,2/8/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19019,,Poland,2/9/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19020,,Poland,2/10/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19021,,Poland,2/11/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19022,,Poland,2/12/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19023,,Poland,2/13/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19024,,Poland,2/14/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19025,,Poland,2/15/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19026,,Poland,2/16/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19027,,Poland,2/17/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19028,,Poland,2/18/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19029,,Poland,2/19/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19030,,Poland,2/20/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19031,,Poland,2/21/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19032,,Poland,2/22/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19033,,Poland,2/23/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19034,,Poland,2/24/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19035,,Poland,2/25/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19036,,Poland,2/26/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19037,,Poland,2/27/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19038,,Poland,2/28/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
19039,,Poland,2/29/2020,0,0,0.872,Semi-Presidential Republic,6.5,Europe,123.6,34.9,yes,"37,846,611",0,0
